,ori,data_year,offense,cleared,actual
14466,GA1230000,2018,larceny,0,8
14467,GA1230000,2018,human-trafficing,0,0
14468,GA1230000,2018,homicide,1,1
14469,GA1230000,2018,burglary,0,2
14470,GA1230000,2018,arson,2,2
14471,GA1230000,2018,aggravated-assault,2,3
14472,GA1230000,2019,homicide,0,0
14473,GA1230000,2019,human-trafficing,0,0
14474,GA1230000,2019,rape,0,1
14475,GA1230000,2019,property-crime,1,7
14476,GA1230000,2019,larceny,1,4
14477,GA1230000,2019,aggravated-assault,5,5
14478,GA1230000,2019,rape-legacy,0,0
14479,GA1230000,2019,motor-vehicle-theft,0,0
14480,GA1230000,2019,burglary,0,3
14481,GA1230000,2019,arson,0,0
14482,GA1230000,2019,violent-crime,5,6
14483,GA1230000,2019,robbery,0,0
14484,GA1230000,2020,property-crime,0,5
14485,GA1230000,2020,larceny,0,3
14486,GA1230000,2020,human-trafficing,0,0
14487,GA1230000,2020,burglary,0,2
14488,GA1230000,2020,arson,0,0
14489,GA1230000,2020,aggravated-assault,0,1
14490,GA1230000,2020,violent-crime,0,1
14491,GA1230000,2020,robbery,0,0
14492,GA1230000,2020,rape-legacy,0,0
14493,GA1230000,2020,homicide,0,0
14494,GA1230000,2020,rape,0,0
14495,GA1230000,2020,motor-vehicle-theft,0,0
14496,GA1230100,2017,motor-vehicle-theft,0,0
14497,GA1230100,2017,violent-crime,0,3
14498,GA1230100,2017,robbery,0,0
14499,GA1230100,2017,rape-legacy,0,0
14500,GA1230100,2017,rape,0,1
14501,GA1230100,2017,property-crime,6,17
14502,GA1230100,2017,larceny,4,10
14503,GA1230100,2017,human-trafficing,0,0
14504,GA1230100,2017,homicide,0,0
14505,GA1230100,2017,burglary,2,7
14506,GA1230100,2017,arson,0,0
14507,GA1230100,2017,aggravated-assault,0,2
14508,GA1230100,2018,burglary,0,3
14509,GA1230100,2018,violent-crime,5,10
14510,GA1230100,2018,robbery,1,1
14511,GA1230100,2018,rape-legacy,0,0
14512,GA1230100,2018,rape,0,0
14513,GA1230100,2018,property-crime,6,14
14514,GA1230100,2018,motor-vehicle-theft,0,0
14515,GA1230100,2018,larceny,6,11
14516,GA1230100,2018,arson,0,0
14517,GA1230100,2018,human-trafficing,0,0
14518,GA1230100,2018,homicide,0,0
14519,GA1230100,2018,aggravated-assault,4,9
14520,GA1230100,2019,arson,0,0
14521,GA1230100,2019,rape,0,2
14522,GA1230100,2019,rape-legacy,0,0
14523,GA1230100,2019,robbery,0,1
14524,GA1230100,2019,violent-crime,0,6
14525,GA1230100,2019,aggravated-assault,0,3
14526,GA1230100,2019,property-crime,4,12
14527,GA1230100,2019,burglary,2,5
14528,GA1230100,2019,homicide,0,0
14529,GA1230100,2019,human-trafficing,0,0
14530,GA1230100,2019,larceny,2,7
14531,GA1230100,2019,motor-vehicle-theft,0,0
14532,GA1230100,2020,property-crime,2,8
14533,GA1230100,2020,violent-crime,1,3
14534,GA1230100,2020,larceny,2,4
14535,GA1230100,2020,robbery,1,1
14536,GA1230100,2020,human-trafficing,0,0
14537,GA1230100,2020,homicide,0,0
14538,GA1230100,2020,rape-legacy,0,0
14539,GA1230100,2020,motor-vehicle-theft,0,2
14540,GA1230100,2020,burglary,0,2
14541,GA1230100,2020,rape,0,0
14542,GA1230100,2020,arson,0,0
14543,GA1230100,2020,aggravated-assault,0,2
14544,GA1240100,2017,arson,0,0
14545,GA1240100,2017,aggravated-assault,1,3
14546,GA1240100,2017,violent-crime,1,4
14547,GA1240100,2017,robbery,0,1
14548,GA1240100,2017,rape-legacy,0,0
14549,GA1240100,2017,rape,0,0
14550,GA1240100,2017,property-crime,6,96
14551,GA1240100,2017,motor-vehicle-theft,0,4
14552,GA1240100,2017,larceny,6,61
14553,GA1240100,2017,human-trafficing,0,0
14554,GA1240100,2017,homicide,0,0
14555,GA1240100,2017,burglary,0,31
14556,GA1240100,2018,larceny,7,90
14557,GA1240100,2018,aggravated-assault,1,5
14558,GA1240100,2018,arson,0,1
14559,GA1240100,2018,burglary,3,39
14560,GA1240100,2018,homicide,0,0
14561,GA1240100,2018,human-trafficing,0,0
14562,GA1240100,2018,motor-vehicle-theft,0,7
14563,GA1240100,2018,property-crime,10,136
14564,GA1240100,2018,rape,0,1
14565,GA1240100,2018,rape-legacy,0,0
14566,GA1240100,2018,robbery,0,7
14567,GA1240100,2018,violent-crime,1,13
14568,GA1240100,2019,violent-crime,4,7
14569,GA1240100,2019,arson,0,0
14570,GA1240100,2019,burglary,4,22
14571,GA1240100,2019,homicide,0,0
14572,GA1240100,2019,human-trafficing,0,0
14573,GA1240100,2019,larceny,28,77
14574,GA1240100,2019,motor-vehicle-theft,0,3
14575,GA1240100,2019,property-crime,32,102
14576,GA1240100,2019,rape,0,0
14577,GA1240100,2019,rape-legacy,0,0
14578,GA1240100,2019,aggravated-assault,3,6
14579,GA1240100,2019,robbery,1,1
14580,GA1240100,2020,violent-crime,3,8
14581,GA1240100,2020,robbery,0,1
14582,GA1240100,2020,rape-legacy,0,0
14583,GA1240100,2020,rape,0,0
14584,GA1240100,2020,property-crime,6,43
14585,GA1240100,2020,motor-vehicle-theft,0,0
14586,GA1240100,2020,larceny,6,32
14587,GA1240100,2020,human-trafficing,0,0
14588,GA1240100,2020,homicide,0,0
14589,GA1240100,2020,burglary,0,11
14590,GA1240100,2020,arson,0,0
14591,GA1240100,2020,aggravated-assault,3,7
14592,GA1240300,2019,aggravated-assault,0,0
14593,GA1240300,2019,arson,0,0
14594,GA1240300,2019,burglary,0,0
14595,GA1240300,2019,human-trafficing,0,0
14596,GA1240300,2019,homicide,0,0
14597,GA1240300,2019,rape-legacy,0,0
14598,GA1240300,2019,violent-crime,0,0
14599,GA1240300,2019,property-crime,0,3
14600,GA1240300,2019,motor-vehicle-theft,0,1
14601,GA1240300,2019,larceny,0,2
14602,GA1240300,2019,rape,0,0
14603,GA1240300,2019,robbery,0,0
14604,GA1240300,2020,aggravated-assault,0,1
14605,GA1240300,2020,burglary,0,0
14606,GA1240300,2020,homicide,0,0
14607,GA1240300,2020,human-trafficing,0,0
14608,GA1240300,2020,larceny,4,5
14609,GA1240300,2020,motor-vehicle-theft,0,0
14610,GA1240300,2020,arson,0,0
14611,GA1240300,2020,property-crime,4,5
14612,GA1240300,2020,rape,0,0
14613,GA1240300,2020,rape-legacy,0,0
14614,GA1240300,2020,robbery,0,0
14615,GA1240300,2020,violent-crime,0,1
14616,GA1250000,2017,homicide,0,0
14617,GA1250000,2017,violent-crime,7,30
14618,GA1250000,2017,robbery,0,0
14619,GA1250000,2017,rape-legacy,0,0
14620,GA1250000,2017,rape,0,0
14621,GA1250000,2017,property-crime,2,64
14622,GA1250000,2017,aggravated-assault,7,30
14623,GA1250000,2017,arson,0,0
14624,GA1250000,2017,burglary,2,24
14625,GA1250000,2017,motor-vehicle-theft,0,3
14626,GA1250000,2017,larceny,0,37
14627,GA1250000,2017,human-trafficing,0,0
14628,GA1250000,2018,human-trafficing,0,0
14629,GA1250000,2018,larceny,3,48
14630,GA1250000,2018,motor-vehicle-theft,0,3
14631,GA1250000,2018,property-crime,3,64
14632,GA1250000,2018,rape,0,1
14633,GA1250000,2018,rape-legacy,0,0
14634,GA1250000,2018,aggravated-assault,3,8
14635,GA1250000,2018,robbery,0,0
14636,GA1250000,2018,violent-crime,3,10
14637,GA1250000,2018,burglary,0,13
14638,GA1250000,2018,homicide,0,1
14639,GA1250000,2018,arson,1,1
14640,GA1250000,2019,violent-crime,2,11
14641,GA1250000,2019,arson,0,0
14642,GA1250000,2019,aggravated-assault,2,11
14643,GA1250000,2019,motor-vehicle-theft,0,6
14644,GA1250000,2019,property-crime,16,94
14645,GA1250000,2019,larceny,9,57
14646,GA1250000,2019,human-trafficing,0,0
14647,GA1250000,2019,homicide,0,0
14648,GA1250000,2019,burglary,7,31
14649,GA1250000,2019,rape,0,0
14650,GA1250000,2019,rape-legacy,0,0
14651,GA1250000,2019,robbery,0,0
14652,GA1250000,2020,rape-legacy,0,1
14653,GA1250000,2020,aggravated-assault,6,10
14654,GA1250000,2020,arson,0,2
14655,GA1250000,2020,violent-crime,8,13
14656,GA1250000,2020,robbery,2,2
14657,GA1250000,2020,burglary,0,21
14658,GA1250000,2020,homicide,0,0
14659,GA1250000,2020,human-trafficing,0,0
14660,GA1250000,2020,larceny,1,49
14661,GA1250000,2020,motor-vehicle-theft,2,5
14662,GA1250000,2020,property-crime,3,75
14663,GA1250000,2020,rape,0,1
14664,GA1250100,2017,property-crime,13,58
14665,GA1250100,2017,aggravated-assault,5,5
14666,GA1250100,2017,burglary,7,14
14667,GA1250100,2017,homicide,0,0
14668,GA1250100,2017,human-trafficing,0,0
14669,GA1250100,2017,larceny,6,39
14670,GA1250100,2017,violent-crime,8,11
14671,GA1250100,2017,robbery,3,6
14672,GA1250100,2017,rape-legacy,0,0
14673,GA1250100,2017,arson,1,1
14674,GA1250100,2017,motor-vehicle-theft,0,5
14675,GA1250100,2017,rape,0,0
14676,GA1250100,2018,homicide,0,0
14677,GA1250100,2018,robbery,0,0
14678,GA1250100,2018,aggravated-assault,2,2
14679,GA1250100,2018,arson,0,0
14680,GA1250100,2018,rape,0,0
14681,GA1250100,2018,violent-crime,2,2
14682,GA1250100,2018,property-crime,8,53
14683,GA1250100,2018,motor-vehicle-theft,0,0
14684,GA1250100,2018,larceny,6,44
14685,GA1250100,2018,human-trafficing,0,0
14686,GA1250100,2018,rape-legacy,0,0
14687,GA1250100,2018,burglary,2,9
14688,GA1250100,2019,violent-crime,11,11
14689,GA1250100,2019,arson,1,1
14690,GA1250100,2019,burglary,1,11
14691,GA1250100,2019,homicide,0,0
14692,GA1250100,2019,human-trafficing,0,0
14693,GA1250100,2019,larceny,2,36
14694,GA1250100,2019,motor-vehicle-theft,1,1
14695,GA1250100,2019,property-crime,4,48
14696,GA1250100,2019,rape,0,0
14697,GA1250100,2019,rape-legacy,0,0
14698,GA1250100,2019,robbery,1,1
14699,GA1250100,2019,aggravated-assault,10,10
14700,GA1250100,2020,violent-crime,9,10
14701,GA1250100,2020,rape,0,0
14702,GA1250100,2020,rape-legacy,0,0
14703,GA1250100,2020,robbery,0,0
14704,GA1250100,2020,larceny,6,20
14705,GA1250100,2020,human-trafficing,0,0
14706,GA1250100,2020,homicide,0,0
14707,GA1250100,2020,burglary,0,4
14708,GA1250100,2020,arson,0,0
14709,GA1250100,2020,aggravated-assault,9,10
14710,GA1250100,2020,property-crime,6,25
14711,GA1250100,2020,motor-vehicle-theft,0,1
14712,GA1260000,2017,aggravated-assault,46,115
14713,GA1260000,2017,property-crime,123,1094
14714,GA1260000,2017,motor-vehicle-theft,24,110
14715,GA1260000,2017,larceny,66,647
14716,GA1260000,2017,human-trafficing,0,0
14717,GA1260000,2017,homicide,1,3
14718,GA1260000,2017,burglary,33,337
14719,GA1260000,2017,arson,0,0
14720,GA1260000,2017,violent-crime,51,148
14721,GA1260000,2017,robbery,4,16
14722,GA1260000,2017,rape-legacy,0,0
14723,GA1260000,2017,rape,0,14
14724,GA1260000,2018,arson,1,5
14725,GA1260000,2018,property-crime,218,810
14726,GA1260000,2018,rape,2,3
14727,GA1260000,2018,violent-crime,78,134
14728,GA1260000,2018,robbery,8,16
14729,GA1260000,2018,rape-legacy,0,0
14730,GA1260000,2018,aggravated-assault,67,115
14731,GA1260000,2018,motor-vehicle-theft,22,92
14732,GA1260000,2018,burglary,41,180
14733,GA1260000,2018,homicide,1,0
14734,GA1260000,2018,human-trafficing,0,0
14735,GA1260000,2018,larceny,155,538
14736,GA1260000,2019,robbery,3,13
14737,GA1260000,2019,violent-crime,79,133
14738,GA1260000,2019,larceny,102,409
14739,GA1260000,2019,human-trafficing,0,0
14740,GA1260000,2019,homicide,0,0
14741,GA1260000,2019,burglary,20,95
14742,GA1260000,2019,arson,0,2
14743,GA1260000,2019,aggravated-assault,71,107
14744,GA1260000,2019,motor-vehicle-theft,24,100
14745,GA1260000,2019,property-crime,146,604
14746,GA1260000,2019,rape,5,13
14747,GA1260000,2019,rape-legacy,0,1
14748,GA1260000,2020,property-crime,74,596
14749,GA1260000,2020,rape,3,14
14750,GA1260000,2020,rape-legacy,1,5
14751,GA1260000,2020,robbery,3,7
14752,GA1260000,2020,aggravated-assault,68,119
14753,GA1260000,2020,arson,0,2
14754,GA1260000,2020,burglary,23,124
14755,GA1260000,2020,homicide,2,2
14756,GA1260000,2020,human-trafficing,0,0
14757,GA1260000,2020,larceny,37,382
14758,GA1260000,2020,motor-vehicle-theft,14,90
14759,GA1260000,2020,violent-crime,76,142
14760,GA1260100,2017,burglary,34,257
14761,GA1260100,2017,violent-crime,113,204
14762,GA1260100,2017,aggravated-assault,87,154
14763,GA1260100,2017,larceny,333,1029
14764,GA1260100,2017,arson,1,2
14765,GA1260100,2017,human-trafficing,0,0
14766,GA1260100,2017,homicide,2,2
14767,GA1260100,2017,rape,3,3
14768,GA1260100,2017,property-crime,382,1337
14769,GA1260100,2017,motor-vehicle-theft,15,51
14770,GA1260100,2017,rape-legacy,0,0
14771,GA1260100,2017,robbery,21,45
14772,GA1260100,2018,homicide,1,1
14773,GA1260100,2018,human-trafficing,0,0
14774,GA1260100,2018,larceny,276,825
14775,GA1260100,2018,motor-vehicle-theft,16,42
14776,GA1260100,2018,property-crime,320,1080
14777,GA1260100,2018,rape,6,16
14778,GA1260100,2018,robbery,5,34
14779,GA1260100,2018,rape-legacy,0,0
14780,GA1260100,2018,violent-crime,146,261
14781,GA1260100,2018,aggravated-assault,134,210
14782,GA1260100,2018,arson,1,2
14783,GA1260100,2018,burglary,28,213
14784,GA1260100,2019,property-crime,322,1065
14785,GA1260100,2019,rape,8,13
14786,GA1260100,2019,rape-legacy,0,0
14787,GA1260100,2019,robbery,11,38
14788,GA1260100,2019,violent-crime,125,223
14789,GA1260100,2019,aggravated-assault,106,171
14790,GA1260100,2019,arson,3,3
14791,GA1260100,2019,burglary,13,172
14792,GA1260100,2019,homicide,0,1
14793,GA1260100,2019,human-trafficing,0,0
14794,GA1260100,2019,larceny,289,836
14795,GA1260100,2019,motor-vehicle-theft,20,57
14796,GA1260100,2020,homicide,7,7
14797,GA1260100,2020,robbery,7,23
14798,GA1260100,2020,rape-legacy,3,6
14799,GA1260100,2020,rape,6,15
14800,GA1260100,2020,property-crime,286,1090
14801,GA1260100,2020,motor-vehicle-theft,13,82
14802,GA1260100,2020,larceny,254,839
14803,GA1260100,2020,human-trafficing,0,0
14804,GA1260100,2020,burglary,19,169
14805,GA1260100,2020,arson,0,0
14806,GA1260100,2020,violent-crime,124,258
14807,GA1260100,2020,aggravated-assault,104,213
14808,GA1260400,2017,motor-vehicle-theft,0,0
14809,GA1260400,2017,property-crime,4,5
14810,GA1260400,2017,larceny,3,4
14811,GA1260400,2017,human-trafficing,0,0
14812,GA1260400,2017,homicide,0,0
14813,GA1260400,2017,burglary,1,1
14814,GA1260400,2017,arson,0,0
14815,GA1260400,2017,rape,0,0
14816,GA1260400,2017,violent-crime,0,0
14817,GA1260400,2017,robbery,0,0
14818,GA1260400,2017,rape-legacy,0,0
14819,GA1260400,2017,aggravated-assault,0,0
14820,GA1260400,2018,aggravated-assault,0,0
14821,GA1260400,2018,arson,0,0
14822,GA1260400,2018,burglary,0,0
14823,GA1260400,2018,violent-crime,0,0
14824,GA1260400,2018,human-trafficing,0,0
14825,GA1260400,2018,homicide,0,0
14826,GA1260400,2018,rape,0,0
14827,GA1260400,2018,property-crime,3,14
14828,GA1260400,2018,motor-vehicle-theft,0,0
14829,GA1260400,2018,larceny,3,14
14830,GA1260400,2018,robbery,0,0
14831,GA1260400,2018,rape-legacy,0,0
14832,GA1260400,2019,robbery,0,0
14833,GA1260400,2019,rape,0,0
14834,GA1260400,2019,property-crime,0,2
14835,GA1260400,2019,motor-vehicle-theft,0,0
14836,GA1260400,2019,larceny,0,1
14837,GA1260400,2019,human-trafficing,0,0
14838,GA1260400,2019,homicide,0,0
14839,GA1260400,2019,burglary,0,1
14840,GA1260400,2019,arson,0,0
14841,GA1260400,2019,aggravated-assault,0,0
14842,GA1260400,2019,rape-legacy,0,0
14843,GA1260400,2019,violent-crime,0,0
14844,GA1260400,2020,robbery,0,0
14845,GA1260400,2020,violent-crime,0,0
14846,GA1260400,2020,aggravated-assault,0,0
14847,GA1260400,2020,arson,0,0
14848,GA1260400,2020,burglary,0,4
14849,GA1260400,2020,homicide,0,0
14850,GA1260400,2020,human-trafficing,0,0
14851,GA1260400,2020,larceny,0,0
14852,GA1260400,2020,motor-vehicle-theft,0,0
14853,GA1260400,2020,property-crime,0,4
14854,GA1260400,2020,rape,0,0
14855,GA1260400,2020,rape-legacy,0,0
14856,GA1270000,2017,human-trafficing,0,0
14857,GA1270000,2017,robbery,0,1
14858,GA1270000,2017,rape-legacy,0,0
14859,GA1270000,2017,rape,0,6
14860,GA1270000,2017,burglary,26,78
14861,GA1270000,2017,property-crime,160,330
14862,GA1270000,2017,homicide,0,0
14863,GA1270000,2017,aggravated-assault,7,10
14864,GA1270000,2017,arson,0,0
14865,GA1270000,2017,motor-vehicle-theft,5,9
14866,GA1270000,2017,violent-crime,7,17
14867,GA1270000,2017,larceny,129,243
14868,GA1270000,2018,rape,2,4
14869,GA1270000,2018,aggravated-assault,7,9
14870,GA1270000,2018,arson,0,0
14871,GA1270000,2018,burglary,29,84
14872,GA1270000,2018,homicide,0,0
14873,GA1270000,2018,motor-vehicle-theft,2,8
14874,GA1270000,2018,larceny,100,188
14875,GA1270000,2018,human-trafficing,0,0
14876,GA1270000,2018,robbery,1,2
14877,GA1270000,2018,rape-legacy,0,0
14878,GA1270000,2018,violent-crime,10,15
14879,GA1270000,2018,property-crime,131,280
14880,GA1270000,2019,rape,0,3
14881,GA1270000,2019,robbery,0,0
14882,GA1270000,2019,violent-crime,7,18
14883,GA1270000,2019,aggravated-assault,7,15
14884,GA1270000,2019,arson,0,0
14885,GA1270000,2019,burglary,11,39
14886,GA1270000,2019,homicide,0,0
14887,GA1270000,2019,human-trafficing,0,0
14888,GA1270000,2019,larceny,56,112
14889,GA1270000,2019,motor-vehicle-theft,2,14
14890,GA1270000,2019,property-crime,69,165
14891,GA1270000,2019,rape-legacy,0,0
14892,GA1270000,2020,property-crime,1,6
14893,GA1270000,2020,violent-crime,0,0
14894,GA1270000,2020,rape-legacy,0,0
14895,GA1270000,2020,robbery,0,0
14896,GA1270000,2020,aggravated-assault,0,0
14897,GA1270000,2020,arson,0,1
14898,GA1270000,2020,burglary,0,1
14899,GA1270000,2020,homicide,0,0
14900,GA1270000,2020,human-trafficing,0,0
14901,GA1270000,2020,larceny,1,5
14902,GA1270000,2020,motor-vehicle-theft,0,0
14903,GA1270000,2020,rape,0,0
14904,GA1270100,2017,aggravated-assault,21,28
14905,GA1270100,2017,arson,0,0
14906,GA1270100,2017,homicide,0,0
14907,GA1270100,2017,rape,0,0
14908,GA1270100,2017,property-crime,412,538
14909,GA1270100,2017,motor-vehicle-theft,4,8
14910,GA1270100,2017,human-trafficing,0,0
14911,GA1270100,2017,burglary,30,46
14912,GA1270100,2017,robbery,4,9
14913,GA1270100,2017,violent-crime,25,37
14914,GA1270100,2017,larceny,378,484
14915,GA1270100,2017,rape-legacy,0,0
14916,GA1270100,2018,arson,0,0
14917,GA1270100,2018,rape-legacy,0,0
14918,GA1270100,2018,property-crime,357,460
14919,GA1270100,2018,human-trafficing,0,0
14920,GA1270100,2018,larceny,308,386
14921,GA1270100,2018,motor-vehicle-theft,5,8
14922,GA1270100,2018,aggravated-assault,27,29
14923,GA1270100,2018,rape,0,3
14924,GA1270100,2018,homicide,0,1
14925,GA1270100,2018,violent-crime,30,36
14926,GA1270100,2018,robbery,3,3
14927,GA1270100,2018,burglary,44,66
14928,GA1270100,2019,rape-legacy,0,0
14929,GA1270100,2019,robbery,0,5
14930,GA1270100,2019,property-crime,273,387
14931,GA1270100,2019,motor-vehicle-theft,2,6
14932,GA1270100,2019,larceny,240,326
14933,GA1270100,2019,violent-crime,12,23
14934,GA1270100,2019,human-trafficing,0,0
14935,GA1270100,2019,homicide,1,1
14936,GA1270100,2019,burglary,31,55
14937,GA1270100,2019,arson,0,2
14938,GA1270100,2019,aggravated-assault,11,15
14939,GA1270100,2019,rape,0,2
14940,GA1270100,2020,aggravated-assault,1,11
14941,GA1270100,2020,arson,0,1
14942,GA1270100,2020,burglary,1,43
14943,GA1270100,2020,homicide,0,0
14944,GA1270100,2020,human-trafficing,0,0
